Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,defectType,phoneType,numberRepairs,defectFixed
1029,Test Repair,Tester6,1970-01-22 21:38:00.000,1970-01-22 21:47:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1029,Inform User,System,1970-01-22 21:57:00.000,1970-01-22 21:57:00.000,Variant 12,12,complete,Simulated process instance,,,,
103,Register,System,1970-01-03 05:41:00.000,1970-01-03 05:41:00.000,Variant 2,2,complete,Simulated process instance,,,,
103,Analyze Defect,Tester2,1970-01-03 05:41:00.000,1970-01-03 05:49:00.000,Variant 2,2,complete,Simulated process instance,10,T1,,
103,Repair (Complex),SolverC2,1970-01-03 06:15:00.000,1970-01-03 06:34:00.000,Variant 2,2,complete,Simulated process instance,,,,
103,Test Repair,Tester3,1970-01-03 06:34:00.000,1970-01-03 06:39:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
103,Inform User,System,1970-01-03 06:37:00.000,1970-01-03 06:37:00.000,Variant 2,2,complete,Simulated process instance,,,,
103,Archive Repair,System,1970-01-03 06:46:00.000,1970-01-03 06:46:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
1030,Register,System,1970-01-22 10:06:00.000,1970-01-22 10:06:00.000,Variant 29,29,complete,Simulated process instance,,,,
1030,Analyze Defect,Tester6,1970-01-22 10:06:00.000,1970-01-22 10:15:00.000,Variant 29,29,complete,Simulated process instance,2,T3,,
1030,Inform User,System,1970-01-22 10:31:00.000,1970-01-22 10:31:00.000,Variant 29,29,complete,Simulated process instance,,,,
1030,Repair (Simple),SolverS3,1970-01-22 10:31:00.000,1970-01-22 10:44:00.000,Variant 29,29,complete,Simulated process instance,,,,
1030,Test Repair,Tester1,1970-01-22 10:44:00.000,1970-01-22 10:50:00.000,Variant 29,29,complete,Simulated process instance,,,1,true
1031,Register,System,1970-01-22 06:49:00.000,1970-01-22 06:49:00.000,Variant 10,10,complete,Simulated process instance,,,,
1031,Analyze Defect,Tester2,1970-01-22 06:49:00.000,1970-01-22 06:55:00.000,Variant 10,10,complete,Simulated process instance,10,T1,,
1031,Repair (Complex),SolverC2,1970-01-22 07:21:00.000,1970-01-22 07:38:00.000,Variant 10,10,complete,Simulated process instance,,,,
1031,Inform User,System,1970-01-22 07:28:00.000,1970-01-22 07:28:00.000,Variant 10,10,complete,Simulated process instance,,,,
1031,Test Repair,Tester5,1970-01-22 07:38:00.000,1970-01-22 07:45:00.000,Variant 10,10,complete,Simulated process instance,,,0,true
1032,Register,System,1970-01-22 16:57:00.000,1970-01-22 16:57:00.000,Variant 29,29,complete,Simulated process instance,,,,
1032,Analyze Defect,Tester1,1970-01-22 16:57:00.000,1970-01-22 17:04:00.000,Variant 29,29,complete,Simulated process instance,2,T2,,
1032,Inform User,System,1970-01-22 17:21:00.000,1970-01-22 17:21:00.000,Variant 29,29,complete,Simulated process instance,,,,
1032,Repair (Simple),SolverS3,1970-01-22 17:33:00.000,1970-01-22 17:43:00.000,Variant 29,29,complete,Simulated process instance,,,,
1032,Test Repair,Tester6,1970-01-22 17:43:00.000,1970-01-22 17:49:00.000,Variant 29,29,complete,Simulated process instance,,,1,true
1033,Register,System,1970-01-23 10:18:00.000,1970-01-23 10:18:00.000,Variant 43,43,complete,Simulated process instance,,,,
1033,Analyze Defect,Tester4,1970-01-23 10:18:00.000,1970-01-23 10:25:00.000,Variant 43,43,complete,Simulated process instance,3,T3,,
1033,Repair (Simple),SolverS1,1970-01-23 10:27:00.000,1970-01-23 10:34:00.000,Variant 43,43,complete,Simulated process instance,,,,
1033,Test Repair,Tester2,1970-01-23 10:34:00.000,1970-01-23 10:40:00.000,Variant 43,43,complete,Simulated process instance,,,1,false
1033,Restart Repair,System,1970-01-23 10:45:00.000,1970-01-23 10:45:00.000,Variant 43,43,complete,Simulated process instance,,,,
1033,Repair (Simple),SolverS3,1970-01-23 10:45:00.000,1970-01-23 10:56:00.000,Variant 43,43,complete,Simulated process instance,,,,
1033,Test Repair,Tester3,1970-01-23 10:56:00.000,1970-01-23 11:01:00.000,Variant 43,43,complete,Simulated process instance,,,2,true
1033,Inform User,System,1970-01-23 11:08:00.000,1970-01-23 11:08:00.000,Variant 43,43,complete,Simulated process instance,,,,
1034,Register,System,1970-01-22 16:56:00.000,1970-01-22 16:56:00.000,Variant 30,30,complete,Simulated process instance,,,,
1034,Analyze Defect,Tester2,1970-01-22 16:56:00.000,1970-01-22 17:04:00.000,Variant 30,30,complete,Simulated process instance,4,T1,,
1034,Inform User,System,1970-01-22 17:27:00.000,1970-01-22 17:27:00.000,Variant 30,30,complete,Simulated process instance,,,,
1034,Repair (Simple),SolverS1,1970-01-22 17:34:00.000,1970-01-22 17:40:00.000,Variant 30,30,complete,Simulated process instance,,,,
1034,Test Repair,Tester1,1970-01-22 17:40:00.000,1970-01-22 17:50:00.000,Variant 30,30,complete,Simulated process instance,,,1,false
1034,Restart Repair,System,1970-01-22 18:00:00.000,1970-01-22 18:00:00.000,Variant 30,30,complete,Simulated process instance,,,,
1034,Repair (Simple),SolverS3,1970-01-22 18:00:00.000,1970-01-22 18:20:00.000,Variant 30,30,complete,Simulated process instance,,,,
1034,Test Repair,Tester1,1970-01-22 18:20:00.000,1970-01-22 18:27:00.000,Variant 30,30,complete,Simulated process instance,,,2,true
1035,Register,System,1970-01-23 12:56:00.000,1970-01-23 12:56:00.000,Variant 10,10,complete,Simulated process instance,,,,
1035,Analyze Defect,Tester3,1970-01-23 12:56:00.000,1970-01-23 13:02:00.000,Variant 10,10,complete,Simulated process instance,7,T2,,
1035,Repair (Complex),SolverC3,1970-01-23 13:29:00.000,1970-01-23 14:15:00.000,Variant 10,10,complete,Simulated process instance,,,,
1035,Inform User,System,1970-01-23 13:44:00.000,1970-01-23 13:44:00.000,Variant 10,10,complete,Simulated process instance,,,,
1035,Test Repair,Tester4,1970-01-23 14:15:00.000,1970-01-23 14:24:00.000,Variant 10,10,complete,Simulated process instance,,,0,true
1036,Register,System,1970-01-22 11:02:00.000,1970-01-22 11:02:00.000,Variant 10,10,complete,Simulated process instance,,,,
1036,Analyze Defect,Tester4,1970-01-22 11:02:00.000,1970-01-22 11:12:00.000,Variant 10,10,complete,Simulated process instance,7,T2,,
1036,Repair (Complex),SolverC2,1970-01-22 11:34:00.000,1970-01-22 11:49:00.000,Variant 10,10,complete,Simulated process instance,,,,
1036,Inform User,System,1970-01-22 11:37:00.000,1970-01-22 11:37:00.000,Variant 10,10,complete,Simulated process instance,,,,
1036,Test Repair,Tester3,1970-01-22 11:49:00.000,1970-01-22 11:57:00.000,Variant 10,10,complete,Simulated process instance,,,0,true
1037,Register,System,1970-01-23 13:04:00.000,1970-01-23 13:04:00.000,Variant 12,12,complete,Simulated process instance,,,,
1037,Analyze Defect,Tester3,1970-01-23 13:04:00.000,1970-01-23 13:11:00.000,Variant 12,12,complete,Simulated process instance,4,T3,,
1037,Repair (Simple),SolverS2,1970-01-23 13:22:00.000,1970-01-23 13:29:00.000,Variant 12,12,complete,Simulated process instance,,,,
1037,Test Repair,Tester6,1970-01-23 13:29:00.000,1970-01-23 13:38:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1037,Inform User,System,1970-01-23 13:47:00.000,1970-01-23 13:47:00.000,Variant 12,12,complete,Simulated process instance,,,,
1038,Register,System,1970-01-23 03:36:00.000,1970-01-23 03:36:00.000,Variant 13,13,complete,Simulated process instance,,,,
1038,Analyze Defect,Tester2,1970-01-23 03:36:00.000,1970-01-23 03:41:00.000,Variant 13,13,complete,Simulated process instance,5,T3,,
1038,Repair (Complex),SolverC1,1970-01-23 03:48:00.000,1970-01-23 04:04:00.000,Variant 13,13,complete,Simulated process instance,,,,
1038,Test Repair,Tester2,1970-01-23 04:04:00.000,1970-01-23 04:10:00.000,Variant 13,13,complete,Simulated process instance,,,0,true
1038,Inform User,System,1970-01-23 04:29:00.000,1970-01-23 04:29:00.000,Variant 13,13,complete,Simulated process instance,,,,
1039,Register,System,1970-01-23 15:42:00.000,1970-01-23 15:42:00.000,Variant 26,26,complete,Simulated process instance,,,,
1039,Analyze Defect,Tester1,1970-01-23 15:42:00.000,1970-01-23 15:52:00.000,Variant 26,26,complete,Simulated process instance,10,T1,,
1039,Inform User,System,1970-01-23 16:12:00.000,1970-01-23 16:12:00.000,Variant 26,26,complete,Simulated process instance,,,,
1039,Repair (Complex),SolverC3,1970-01-23 16:16:00.000,1970-01-23 17:03:00.000,Variant 26,26,complete,Simulated process instance,,,,
1039,Test Repair,Tester6,1970-01-23 17:03:00.000,1970-01-23 17:08:00.000,Variant 26,26,complete,Simulated process instance,,,0,true
104,Register,System,1970-01-04 18:29:00.000,1970-01-04 18:29:00.000,Variant 2,2,complete,Simulated process instance,,,,
104,Analyze Defect,Tester6,1970-01-04 18:29:00.000,1970-01-04 18:37:00.000,Variant 2,2,complete,Simulated process instance,6,T2,,
104,Repair (Complex),SolverC2,1970-01-04 18:44:00.000,1970-01-04 19:02:00.000,Variant 2,2,complete,Simulated process instance,,,,
104,Test Repair,Tester5,1970-01-04 19:02:00.000,1970-01-04 19:08:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
104,Inform User,System,1970-01-04 19:25:00.000,1970-01-04 19:25:00.000,Variant 2,2,complete,Simulated process instance,,,,
104,Archive Repair,System,1970-01-04 19:25:00.000,1970-01-04 19:25:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
1040,Register,System,1970-01-23 14:24:00.000,1970-01-23 14:24:00.000,Variant 12,12,complete,Simulated process instance,,,,
1040,Analyze Defect,Tester6,1970-01-23 14:24:00.000,1970-01-23 14:31:00.000,Variant 12,12,complete,Simulated process instance,4,T3,,
1040,Repair (Simple),SolverS3,1970-01-23 14:52:00.000,1970-01-23 15:11:00.000,Variant 12,12,complete,Simulated process instance,,,,
1040,Test Repair,Tester3,1970-01-23 15:11:00.000,1970-01-23 15:20:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1040,Inform User,System,1970-01-23 15:21:00.000,1970-01-23 15:21:00.000,Variant 12,12,complete,Simulated process instance,,,,
1041,Register,System,1970-01-23 13:15:00.000,1970-01-23 13:15:00.000,Variant 50,50,complete,Simulated process instance,,,,
1041,Analyze Defect,Tester3,1970-01-23 13:15:00.000,1970-01-23 13:25:00.000,Variant 50,50,complete,Simulated process instance,2,T3,,
1041,Repair (Simple),SolverS1,1970-01-23 13:55:00.000,1970-01-23 14:00:00.000,Variant 50,50,complete,Simulated process instance,,,,
1041,Test Repair,Tester5,1970-01-23 14:00:00.000,1970-01-23 14:10:00.000,Variant 50,50,complete,Simulated process instance,,,1,false
1041,Inform User,System,1970-01-23 14:03:00.000,1970-01-23 14:03:00.000,Variant 50,50,complete,Simulated process instance,,,,
1041,Restart Repair,System,1970-01-23 14:16:00.000,1970-01-23 14:16:00.000,Variant 50,50,complete,Simulated process instance,,,,
1041,Repair (Simple),SolverS1,1970-01-23 14:16:00.000,1970-01-23 14:22:00.000,Variant 50,50,complete,Simulated process instance,,,,
1041,Test Repair,Tester5,1970-01-23 14:22:00.000,1970-01-23 14:31:00.000,Variant 50,50,complete,Simulated process instance,,,2,false
1041,Restart Repair,System,1970-01-23 14:40:00.000,1970-01-23 14:40:00.000,Variant 50,50,complete,Simulated process instance,,,,
1041,Repair (Simple),SolverS2,1970-01-23 14:40:00.000,1970-01-23 14:55:00.000,Variant 50,50,complete,Simulated process instance,,,,
1041,Test Repair,Tester3,1970-01-23 14:55:00.000,1970-01-23 15:05:00.000,Variant 50,50,complete,Simulated process instance,,,3,false
1042,Register,System,1970-01-22 13:48:00.000,1970-01-22 13:48:00.000,Variant 12,12,complete,Simulated process instance,,,,
1042,Analyze Defect,Tester6,1970-01-22 13:48:00.000,1970-01-22 13:54:00.000,Variant 12,12,complete,Simulated process instance,6,T1,,
1042,Repair (Simple),SolverS3,1970-01-22 14:16:00.000,1970-01-22 14:35:00.000,Variant 12,12,complete,Simulated process instance,,,,
1042,Test Repair,Tester3,1970-01-22 14:35:00.000,1970-01-22 14:41:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1042,Inform User,System,1970-01-22 14:36:00.000,1970-01-22 14:36:00.000,Variant 12,12,complete,Simulated process instance,,,,
1043,Register,System,1970-01-23 05:12:00.000,1970-01-23 05:12:00.000,Variant 12,12,complete,Simulated process instance,,,,
1043,Analyze Defect,Tester2,1970-01-23 05:12:00.000,1970-01-23 05:19:00.000,Variant 12,12,complete,Simulated process instance,5,T3,,
1043,Repair (Simple),SolverS3,1970-01-23 05:20:00.000,1970-01-23 05:33:00.000,Variant 12,12,complete,Simulated process instance,,,,
1043,Test Repair,Tester1,1970-01-23 05:33:00.000,1970-01-23 05:42:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1043,Inform User,System,1970-01-23 05:41:00.000,1970-01-23 05:41:00.000,Variant 12,12,complete,Simulated process instance,,,,
1044,Register,System,1970-01-23 07:39:00.000,1970-01-23 07:39:00.000,Variant 26,26,complete,Simulated process instance,,,,
1044,Analyze Defect,Tester2,1970-01-23 07:39:00.000,1970-01-23 07:48:00.000,Variant 26,26,complete,Simulated process instance,7,T1,,
1044,Inform User,System,1970-01-23 08:05:00.000,1970-01-23 08:05:00.000,Variant 26,26,complete,Simulated process instance,,,,
1044,Repair (Complex),SolverC3,1970-01-23 08:05:00.000,1970-01-23 08:52:00.000,Variant 26,26,complete,Simulated process instance,,,,
1044,Test Repair,Tester3,1970-01-23 08:52:00.000,1970-01-23 09:01:00.000,Variant 26,26,complete,Simulated process instance,,,0,true
1045,Register,System,1970-01-22 21:32:00.000,1970-01-22 21:32:00.000,Variant 12,12,complete,Simulated process instance,,,,
1045,Analyze Defect,Tester1,1970-01-22 21:32:00.000,1970-01-22 21:39:00.000,Variant 12,12,complete,Simulated process instance,1,T3,,
1045,Repair (Simple),SolverS3,1970-01-22 21:43:00.000,1970-01-22 21:58:00.000,Variant 12,12,complete,Simulated process instance,,,,
1045,Test Repair,Tester1,1970-01-22 21:58:00.000,1970-01-22 22:04:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1045,Inform User,System,1970-01-22 22:07:00.000,1970-01-22 22:07:00.000,Variant 12,12,complete,Simulated process instance,,,,
1046,Register,System,1970-01-23 11:37:00.000,1970-01-23 11:37:00.000,Variant 10,10,complete,Simulated process instance,,,,
1046,Analyze Defect,Tester5,1970-01-23 11:37:00.000,1970-01-23 11:43:00.000,Variant 10,10,complete,Simulated process instance,7,T3,,
1046,Repair (Complex),SolverC1,1970-01-23 11:51:00.000,1970-01-23 12:09:00.000,Variant 10,10,complete,Simulated process instance,,,,
1046,Inform User,System,1970-01-23 12:06:00.000,1970-01-23 12:06:00.000,Variant 10,10,complete,Simulated process instance,,,,
1046,Test Repair,Tester5,1970-01-23 12:09:00.000,1970-01-23 12:18:00.000,Variant 10,10,complete,Simulated process instance,,,0,true
1047,Register,System,1970-01-23 15:15:00.000,1970-01-23 15:15:00.000,Variant 35,35,complete,Simulated process instance,,,,
1047,Analyze Defect,Tester2,1970-01-23 15:15:00.000,1970-01-23 15:20:00.000,Variant 35,35,complete,Simulated process instance,2,T1,,
1047,Repair (Simple),SolverS2,1970-01-23 15:33:00.000,1970-01-23 15:39:00.000,Variant 35,35,complete,Simulated process instance,,,,
1047,Test Repair,Tester3,1970-01-23 15:39:00.000,1970-01-23 15:46:00.000,Variant 35,35,complete,Simulated process instance,,,1,false
1047,Inform User,System,1970-01-23 15:49:00.000,1970-01-23 15:49:00.000,Variant 35,35,complete,Simulated process instance,,,,
1047,Restart Repair,System,1970-01-23 15:51:00.000,1970-01-23 15:51:00.000,Variant 35,35,complete,Simulated process instance,,,,
1047,Repair (Simple),SolverS2,1970-01-23 15:51:00.000,1970-01-23 16:00:00.000,Variant 35,35,complete,Simulated process instance,,,,
1047,Test Repair,Tester2,1970-01-23 16:00:00.000,1970-01-23 16:10:00.000,Variant 35,35,complete,Simulated process instance,,,2,true
1048,Register,System,1970-01-23 12:02:00.000,1970-01-23 12:02:00.000,Variant 26,26,complete,Simulated process instance,,,,
1048,Analyze Defect,Tester2,1970-01-23 12:02:00.000,1970-01-23 12:11:00.000,Variant 26,26,complete,Simulated process instance,7,T3,,
1048,Inform User,System,1970-01-23 12:30:00.000,1970-01-23 12:30:00.000,Variant 26,26,complete,Simulated process instance,,,,
1048,Repair (Complex),SolverC1,1970-01-23 12:33:00.000,1970-01-23 12:47:00.000,Variant 26,26,complete,Simulated process instance,,,,
1048,Test Repair,Tester3,1970-01-23 12:47:00.000,1970-01-23 12:55:00.000,Variant 26,26,complete,Simulated process instance,,,0,true
1049,Register,System,1970-01-22 13:36:00.000,1970-01-22 13:36:00.000,Variant 13,13,complete,Simulated process instance,,,,
1049,Analyze Defect,Tester5,1970-01-22 13:36:00.000,1970-01-22 13:45:00.000,Variant 13,13,complete,Simulated process instance,8,T2,,
1049,Repair (Complex),SolverC2,1970-01-22 13:49:00.000,1970-01-22 14:08:00.000,Variant 13,13,complete,Simulated process instance,,,,
1049,Test Repair,Tester6,1970-01-22 14:08:00.000,1970-01-22 14:13:00.000,Variant 13,13,complete,Simulated process instance,,,0,true
1049,Inform User,System,1970-01-22 14:34:00.000,1970-01-22 14:34:00.000,Variant 13,13,complete,Simulated process instance,,,,
105,Register,System,1970-01-03 07:16:00.000,1970-01-03 07:16:00.000,Variant 1,1,complete,Simulated process instance,,,,
105,Analyze Defect,Tester4,1970-01-03 07:16:00.000,1970-01-03 07:22:00.000,Variant 1,1,complete,Simulated process instance,9,T1,,
105,Repair (Complex),SolverC3,1970-01-03 07:40:00.000,1970-01-03 08:29:00.000,Variant 1,1,complete,Simulated process instance,,,,
105,Inform User,System,1970-01-03 08:00:00.000,1970-01-03 08:00:00.000,Variant 1,1,complete,Simulated process instance,,,,
105,Test Repair,Tester2,1970-01-03 08:29:00.000,1970-01-03 08:39:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
105,Archive Repair,System,1970-01-03 08:44:00.000,1970-01-03 08:44:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
1050,Register,System,1970-01-22 18:29:00.000,1970-01-22 18:29:00.000,Variant 21,21,complete,Simulated process instance,,,,
1050,Analyze Defect,Tester6,1970-01-22 18:29:00.000,1970-01-22 18:36:00.000,Variant 21,21,complete,Simulated process instance,3,T2,,
1050,Repair (Simple),SolverS3,1970-01-22 18:50:00.000,1970-01-22 19:04:00.000,Variant 21,21,complete,Simulated process instance,,,,
1050,Inform User,System,1970-01-22 19:01:00.000,1970-01-22 19:01:00.000,Variant 21,21,complete,Simulated process instance,,,,
1050,Test Repair,Tester3,1970-01-22 19:04:00.000,1970-01-22 19:11:00.000,Variant 21,21,complete,Simulated process instance,,,1,true
1051,Register,System,1970-01-23 16:39:00.000,1970-01-23 16:39:00.000,Variant 45,45,complete,Simulated process instance,,,,
1051,Analyze Defect,Tester2,1970-01-23 16:39:00.000,1970-01-23 16:45:00.000,Variant 45,45,complete,Simulated process instance,1,T2,,
